1554178319.109405132,192.168.0.10,192.168.0.5
1554178319.110172574,192.168.0.5,192.168.0.10
1554178319.255566378,192.168.0.10,192.168.0.5
1554178319.256044409,192.168.0.5,192.168.0.10
1554178319.257890514,192.168.0.10,192.168.0.5
1554178319.258346919,192.168.0.5,192.168.0.10
1554178319.259324960,192.168.0.10,192.168.0.5
1554178319.260992189,192.168.0.5,192.168.0.10
1554178325.129115666,192.168.0.10,192.168.0.5
1554178325.129873332,192.168.0.5,192.168.0.10
1554178325.277096392,192.168.0.10,192.168.0.5
1554178325.277575513,192.168.0.5,192.168.0.10
1554178325.279198301,192.168.0.10,192.168.0.5
1554178325.279665672,192.168.0.5,192.168.0.10
1554178325.280503717,192.168.0.10,192.168.0.5
1554178325.282249578,192.168.0.5,192.168.0.10
1554178331.161273135,192.168.0.10,192.168.0.5
1554178331.162000095,192.168.0.5,192.168.0.10
1554178331.305969950,192.168.0.10,192.168.0.5
1554178331.306450440,192.168.0.5,192.168.0.10
1554178331.307913621,192.168.0.10,192.168.0.5
1554178331.308362404,192.168.0.5,192.168.0.10
1554178331.309053698,192.168.0.10,192.168.0.5
1554178331.310630493,192.168.0.5,192.168.0.10
1554178337.193750772,192.168.0.10,192.168.0.5
1554178337.194514234,192.168.0.5,192.168.0.10
1554178337.339386845,192.168.0.10,192.168.0.5
1554178337.339905496,192.168.0.5,192.168.0.10
1554178337.341489222,192.168.0.10,192.168.0.5
1554178337.341977754,192.168.0.5,192.168.0.10
1554178337.342809646,192.168.0.10,192.168.0.5
1554178337.344566469,192.168.0.5,192.168.0.10
1554178343.208965034,192.168.0.10,192.168.0.5
1554178343.209779311,192.168.0.5,192.168.0.10
1554178343.353398855,192.168.0.10,192.168.0.5
1554178343.353882472,192.168.0.5,192.168.0.10
1554178343.355390980,192.168.0.10,192.168.0.5
1554178343.355842779,192.168.0.5,192.168.0.10
1554178343.356715516,192.168.0.10,192.168.0.5
1554178343.358484403,192.168.0.5,192.168.0.10
1554178349.240636888,192.168.0.10,192.168.0.5
1554178349.241387404,192.168.0.5,192.168.0.10
1554178349.384859014,192.168.0.10,192.168.0.5
1554178349.385339869,192.168.0.5,192.168.0.10
1554178349.387028302,192.168.0.10,192.168.0.5
1554178349.387487816,192.168.0.5,192.168.0.10
1554178349.388253922,192.168.0.10,192.168.0.5
1554178349.390117900,192.168.0.5,192.168.0.10
1554178355.268282711,192.168.0.10,192.168.0.5
1554178355.269051444,192.168.0.5,192.168.0.10
1554178355.415112672,192.168.0.10,192.168.0.5
1554178355.415600773,192.168.0.5,192.168.0.10
1554178355.417416702,192.168.0.10,192.168.0.5
1554178355.417878402,192.168.0.5,192.168.0.10
1554178355.418649650,192.168.0.10,192.168.0.5
1554178355.420360431,192.168.0.5,192.168.0.10
1554178361.294127403,192.168.0.10,192.168.0.5
1554178361.294893904,192.168.0.5,192.168.0.10
1554178361.442071031,192.168.0.10,192.168.0.5
1554178361.442562681,192.168.0.5,192.168.0.10
1554178361.443981427,192.168.0.10,192.168.0.5
1554178361.444438616,192.168.0.5,192.168.0.10
1554178361.445150939,192.168.0.10,192.168.0.5
1554178361.447034610,192.168.0.5,192.168.0.10
1554178367.315810383,192.168.0.10,192.168.0.5
1554178367.316579276,192.168.0.5,192.168.0.10
1554178367.462960305,192.168.0.10,192.168.0.5
1554178367.463469851,192.168.0.5,192.168.0.10
1554178367.464975571,192.168.0.10,192.168.0.5
1554178367.465431012,192.168.0.5,192.168.0.10
1554178367.466214754,192.168.0.10,192.168.0.5
1554178367.467994473,192.168.0.5,192.168.0.10
1554178373.355273172,192.168.0.10,192.168.0.5
1554178373.356026952,192.168.0.5,192.168.0.10
1554178373.501266435,192.168.0.10,192.168.0.5
1554178373.501750594,192.168.0.5,192.168.0.10
1554178373.503285954,192.168.0.10,192.168.0.5
1554178373.503753372,192.168.0.5,192.168.0.10
1554178373.504444133,192.168.0.10,192.168.0.5
1554178373.506185389,192.168.0.5,192.168.0.10
1554178379.381704972,192.168.0.10,192.168.0.5
1554178379.382528603,192.168.0.5,192.168.0.10
1554178379.526052922,192.168.0.10,192.168.0.5
